@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,pii,prism:issn,pubmed-id,freetoread,freetoreadLabel,prism:isbn
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85104356162'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85104356162?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85104356162&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85104356162&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85104356162,SCOPUS_ID:85104356162,2-s2.0-85104356162,Big data precision marketing and consumer behavior analysis based on fuzzy clustering and PCA model,Liu H.,Journal of Intelligent and Fuzzy Systems,18758967,40,4,6529-6539,2021-01-01,2021,10.3233/JIFS-189491,22,"[{'@_fa': 'true', 'affilname': 'Northeast Petroleum University', 'affiliation-city': 'Daqing', 'affiliation-country': 'China'}]",Journal,ar,Article,,23917,0,False,,10641246,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85107567375'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85107567375?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85107567375&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85107567375&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85107567375,SCOPUS_ID:85107567375,2-s2.0-85107567375,Customer Opinion Mining by Comments Classification using Machine Learning,Ali M.,International Journal of Advanced Computer Science and Applications,21565570,12,5,385-393,2021-01-01,2021,10.14569/IJACSA.2021.0120547,7,"[{'@_fa': 'true', 'affilname': 'University of Lahore', 'affiliation-city': 'Lahore', 'affiliation-country': 'Pakistan'}]",Journal,ar,Article,,21100867241,0,False,,2158107X,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85118564325'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85118564325?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118564325&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118564325&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85118564325,SCOPUS_ID:85118564325,2-s2.0-85118564325,Identifying consumer preferences from user-generated content on amazon.com by leveraging machine learning,Jeong J.,IEEE Access,21693536,9,,147357-147396,2021-01-01,2021,10.1109/ACCESS.2021.3123301,9,"[{'@_fa': 'true', 'affilname': 'Florida Polytechnic University', 'affiliation-city': 'Lakeland', 'affiliation-country': 'United States'}]",Journal,ar,Article,,21100374601,1,True,,,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85099434326'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85099434326?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85099434326&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85099434326&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85099434326,SCOPUS_ID:85099434326,2-s2.0-85099434326,Insights into mobile health application market via a content analysis of marketplace data with machine learning,Aydin G.,Plos One,19326203,16,1 January,,2021-01-01,January 2021,10.1371/journal.pone.0244302,19,"[{'@_fa': 'true', 'affilname': 'İstanbul Medipol Üniversitesi', 'affiliation-city': 'Istanbul', 'affiliation-country': 'Turkey'}]",Journal,ar,Article,e0244302,10600153309,1,True,,,33406100,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85092754363'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85092754363?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85092754363&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85092754363&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85092754363,SCOPUS_ID:85092754363,2-s2.0-85092754363,Seeing through the forest: The gaze path to purchase,Behe B.K.,Plos One,19326203,15,10 October,,2020-10-01,October 2020,10.1371/journal.pone.0240179,17,"[{'@_fa': 'true', 'affilname': 'Michigan State University', 'affiliation-city': 'East Lansing', 'affiliation-country': 'United States'}]",Journal,ar,Article,e0240179,10600153309,1,True,,,33036020,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85090786563'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85090786563?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85090786563&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090786563&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85090786563,SCOPUS_ID:85090786563,2-s2.0-85090786563,Mass personalization: Predictive marketing algorithms and the reshaping of consumer knowledge,Kotras B.,Big Data and Society,20539517,7,2,,2020-07-01,July 2020,10.1177/2053951720951581,51,"[{'@_fa': 'true', 'affilname': 'Laboratoire Interdisciplinaire Sciences, Innovations, Sociétés (LISIS)', 'affiliation-city': 'Marne-la-Vallee', 'affiliation-country': 'France'}]",Journal,ar,Article,,21100933954,1,True,,,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85083633314'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85083633314?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083633314&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083633314&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85083633314,SCOPUS_ID:85083633314,2-s2.0-85083633314,Effects of app pricing structures on product evaluations,Wolkenfelt M.R.J.,Journal of Research in Interactive Marketing,,14,1,89-110,2020-04-22,22 Apr 2020,10.1108/JRIM-11-2018-0141,17,"[{'@_fa': 'true', 'affilname': 'Universiteit van Amsterdam', 'affiliation-city': 'Amsterdam', 'affiliation-country': 'Netherlands'}]",Journal,ar,Article,,19700201414,0,False,,20407122,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85096654254'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85096654254?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096654254&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096654254&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85096654254,SCOPUS_ID:85096654254,2-s2.0-85096654254,Analysis of Online Consumer Behavior - Design of CRISP-DM Process Model,Exenberger E.,Agris on Line Papers in Economics and Informatics,18041930,12,3,13-22,2020-01-01,September 2020,10.7160/AOL.2020.120302,11,"[{'@_fa': 'true', 'affilname': 'Technická Univerzita v Košiciach', 'affiliation-city': 'Kosice', 'affiliation-country': 'Slovakia'}]",Journal,ar,Article,,21100204121,1,True,,,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85123236262'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85123236262?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85123236262&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85123236262&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85123236262,SCOPUS_ID:85123236262,2-s2.0-85123236262,"Predicting consumer behavior in the perspective of consumer neuroscience: Status, challenge, and future",Lei W.,Journal of Industrial Engineering and Engineering Management,,34,6,1-12,2020-01-01,2020,10.13587/j.cnki.jieem.2020.06.001,7,"[{'@_fa': 'true', 'affilname': 'Zhejiang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'School of Management, Zhejiang University', 'affiliation-city': 'Hangzhou', 'affiliation-country': 'China'}]",Journal,ar,Article,,21101073268,0,False,,10046062,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85056176895'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85056176895?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056176895&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056176895&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85056176895,SCOPUS_ID:85056176895,2-s2.0-85056176895,Making sense of consumers’ tweets: Sentiment outcomes for fast fashion retailers through Big Data analytics,Pantano E.,International Journal of Retail and Distribution Management,,47,9,915-927,2019-08-20,20 Aug 2019,10.1108/IJRDM-07-2018-0127,50,"[{'@_fa': 'true', 'affilname': 'University of Bristol', 'affiliation-city': 'Bristol', 'affiliation-country': 'United Kingdom'}, {'@_fa': 'true', 'affilname': 'Middlesex University', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,144921,2,False,,09590552,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85070935839'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85070935839?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070935839&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070935839&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85070935839,SCOPUS_ID:85070935839,2-s2.0-85070935839,How machine learning potentials are transforming the practice of digital marketing: State of the art,Bayoude K.,Periodicals of Engineering and Natural Sciences,23034521,6,2,373-379,2018-12-01,December 2018,10.21533/pen.v6i2.526,13,"[{'@_fa': 'true', 'affilname': 'Hassan II University of Casablanca', 'affiliation-city': 'Casablanca', 'affiliation-country': 'Morocco'}]",Journal,ar,Article,,21100840458,1,True,,,,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85056658542'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85056658542?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056658542&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056658542&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85056658542,SCOPUS_ID:85056658542,2-s2.0-85056658542,Influencing factors on Chinese wine consumers behavior under different purchasing motivations based on a multi-classification method,Huiru W.,Italian Journal of Food Science,,30,4,775-791,2018-10-30,30 October 2018,,6,"[{'@_fa': 'true', 'affilname': 'China Agricultural University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",Journal,ar,Article,,20556,0,False,,11201770,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85031801245'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85031801245?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85031801245&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85031801245&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85031801245,SCOPUS_ID:85031801245,2-s2.0-85031801245,Predicting consumer healthy choices regarding type 1 wheat flour,Fiore M.,British Food Journal,,119,11,2388-2405,2017-01-01,2017,10.1108/BFJ-04-2017-0200,14,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Foggia', 'affiliation-city': 'Foggia', 'affiliation-country': 'Italy'}]",Journal,ar,Article,,144664,0,False,,0007070X,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84991818087'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84991818087?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84991818087&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84991818087&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84991818087,SCOPUS_ID:84991818087,2-s2.0-84991818087,B2C potential customer identification research based on random forest,Wang D.,Wuhan Daxue Xuebao Xinxi Kexue Ban Geomatics and Information Science of Wuhan University,,41,,250-255,2016-10-01,1 October 2016,,0,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Science and Technology', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",Journal,ar,Article,,27930,0,False,,16718860,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84969884848'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84969884848?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84969884848&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84969884848&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84969884848,SCOPUS_ID:84969884848,2-s2.0-84969884848,A structured analysis of unstructured big data by leveraging cloud computing,Liu X.,Marketing Science,1526548X,35,3,363-388,2016-05-01,May-June 2016,10.1287/mksc.2015.0972,137,"[{'@_fa': 'true', 'affilname': 'Leonard N. Stern School of Business', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]",Journal,ar,Article,,23714,0,False,,07322399,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84941111268'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84941111268?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84941111268&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84941111268&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84941111268,SCOPUS_ID:84941111268,2-s2.0-84941111268,"From ""Where"" to ""What"": Distributed representations of brand associations in the human brain",Chen Y.P.,Journal of Marketing Research,15477193,52,4,453-466,2015-08-01,1 August 2015,10.1509/jmr.14.0606,72,"[{'@_fa': 'true', 'affilname': 'National Taiwan University', 'affiliation-city': 'Taipei', 'affiliation-country': 'Taiwan'}]",Journal,ar,Article,,22961,2,False,,00222437,,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84930573422'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84930573422?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84930573422&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84930573422&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0933365715000433'}]",https://api.elsevier.com/content/abstract/scopus_id/84930573422,SCOPUS_ID:84930573422,2-s2.0-84930573422,Assessment of surveys for the management of hospital clinical pharmacy services,Čufar A.,Artificial Intelligence in Medicine,18732860,64,2,147-158,2015-06-01,1 June 2015,10.1016/j.artmed.2015.04.003,7,"[{'@_fa': 'true', 'affilname': 'Univerzitetni Klinični Center Ljubljana', 'affiliation-city': 'Ljubljana', 'affiliation-country': 'Slovenia'}]",Journal,ar,Article,,24140,0,False,S0933365715000433,09333657,25940855,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84901236879'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84901236879?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84901236879&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84901236879&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0148296314000903'}]",https://api.elsevier.com/content/abstract/scopus_id/84901236879,SCOPUS_ID:84901236879,2-s2.0-84901236879,Consideration-set heuristics,Hauser J.R.,Journal of Business Research,,67,8,1688-1699,2014-01-01,August 2014,10.1016/j.jbusres.2014.02.015,180,"[{'@_fa': 'true', 'affilname': 'MIT Sloan School of Management', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",Journal,ar,Article,,20550,0,False,S0148296314000903,01482963,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84904127492'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84904127492?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84904127492&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84904127492&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84904127492,SCOPUS_ID:84904127492,2-s2.0-84904127492,Enhancing business intelligence by means of suggestive reviews,Qazi A.,Scientific World Journal,1537744X,2014,,,2014-01-01,2014,10.1155/2014/879323,26,"[{'@_fa': 'true', 'affilname': 'Universiti Malaya', 'affiliation-city': 'Kuala Lumpur', 'affiliation-country': 'Malaysia'}]",Journal,ar,Article,879323,24219,1,True,,23566140,25054188,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}, {'$': 'Green'}]}",
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84906099804'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84906099804?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84906099804&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84906099804&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0893608014001403'}]",https://api.elsevier.com/content/abstract/scopus_id/84906099804,SCOPUS_ID:84906099804,2-s2.0-84906099804,A classification of user-generated content into consumer decision journey stages,Vázquez S.,Neural Networks,18792782,58,,68-81,2014-01-01,October 2014,10.1016/j.neunet.2014.05.026,46,"[{'@_fa': 'true', 'affilname': 'Universitat Pompeu Fabra Barcelona', 'affiliation-city': 'Barcelona', 'affiliation-country': 'Spain'}]",Journal,ar,Article,,24804,0,False,S0893608014001403,08936080,24996448,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84864972691'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84864972691?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84864972691&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84864972691&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0957417412006148'}]",https://api.elsevier.com/content/abstract/scopus_id/84864972691,SCOPUS_ID:84864972691,2-s2.0-84864972691,On the differential benchmarking of promotional efficiency with machine learning modeling (I): Principles and statistical comparison,Soguero-Ruiz C.,Expert Systems with Applications,,39,17,12772-12783,2012-12-01,1 December 2012,10.1016/j.eswa.2012.04.017,15,"[{'@_fa': 'true', 'affilname': 'Universidad Rey Juan Carlos', 'affiliation-city': 'Madrid', 'affiliation-country': 'Spain'}]",Journal,ar,Article,,24201,0,False,S0957417412006148,09574174,,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84862121029'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84862121029?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84862121029&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84862121029&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/84862121029,SCOPUS_ID:84862121029,2-s2.0-84862121029,Predicting consumer behavior: Using novel mind-reading approaches,Calvert G.A.,IEEE Pulse,,3,3,38-41,2012-06-15,2012,10.1109/MPUL.2012.2189167,61,"[{'@_fa': 'true', 'affilname': 'Nanyang Business School', 'affiliation-city': 'Singapore City', 'affiliation-country': 'Singapore'}]",Journal,ar,Article,6210549,19700188398,0,False,,21542287,22678839,,,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84856494752'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/84856494752?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84856494752&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84856494752&origin=inward'}, {'@_fa': 'true', '@ref': 'full-text', '@href': 'https://api.elsevier.com/content/article/eid/1-s2.0-S0261517711001592'}]",https://api.elsevier.com/content/abstract/scopus_id/84856494752,SCOPUS_ID:84856494752,2-s2.0-84856494752,A behavioral analysis of web sharers and browsers in Hong Kong using targeted association rule mining,Rong J.,Tourism Management,02615177,33,4,731-740,2012-01-01,August 2012,10.1016/j.tourman.2011.08.006,73,"[{'@_fa': 'true', 'affilname': 'Deakin University', 'affiliation-city': 'Geelong', 'affiliation-country': 'Australia'}]",Journal,ar,Article,,16547,0,False,S0261517711001592,,,,,
